3.657114267349243 33625  91.9  15128   00:04
3.681777238845825 33625  95.0  15128   00:04
3.7061612606048584 33625  95.0  15128   00:04
3.7334961891174316 33625  95.0  15144   00:04
3.7599470615386963 33625  95.0  15144   00:04
3.7833032608032227 33625  95.0  15144   00:04
3.8062891960144043 33625  96.2  15144   00:04
3.8300602436065674 33625  96.2  15144   00:04
3.8566651344299316 33625  96.2  15144   00:04
3.884622097015381 33625  96.2  15144   00:04
3.9100332260131836 33625  96.2  15144   00:04
3.934028148651123 33625  97.3  15144   00:04
3.957083225250244 33625  97.3  15144   00:04
3.981464147567749 33625  97.3  15144   00:04
4.005245208740234 33625  97.3  15144   00:04
4.027842283248901 33625  97.3  15144   00:04
4.0513200759887695 33625  98.6  15144   00:04
4.074749231338501 33625  98.6  15144   00:04
4.099095106124878 33625  98.6  15144   00:04
4.121962070465088 33625  98.6  15144   00:05
4.145079135894775 33625  98.6  15144   00:05
4.168273210525513 33625  98.6  15144   00:05
4.194231271743774 33625  99.2  15144   00:05
4.221764326095581 33625  99.2  15144   00:05
4.244964122772217 33625  99.2  15144   00:05
4.268304347991943 33625  99.2  15144   00:05
4.291377305984497 33625  99.2  15144   00:05
4.315155029296875 33625  99.2  15144   00:05
4.344593286514282 33625  99.2  15144   00:05
4.36969518661499 33625  99.2  15144   00:05
4.392479181289673 33625  99.2  15144   00:05
4.415632247924805 33625  99.2  15144   00:05
4.4392640590667725 33625 100.0  15144   00:05
4.472782135009766 33625 100.0  15144   00:05
4.496134281158447 33625 100.0  15144   00:05
4.519758224487305 33625 100.0  15144   00:05
4.5423102378845215 33625 100.0  15144   00:05
4.565843105316162 33625  99.9  15148   00:05
4.594876289367676 33625  99.9  15148   00:05
4.621848106384277 33625  99.9  15148   00:05
4.644707202911377 33625  99.9  15148   00:05
4.668003082275391 33625  99.9  15148   00:05
4.691814184188843 33625  99.9  15152   00:05
4.718326091766357 33625  99.9  15216   00:05
4.746841192245483 33625  99.9  15300   00:05
4.770069122314453 33625  99.9  15300   00:05
4.793434143066406 33625  99.9  15300   00:05
4.816729307174683 33625  99.8  15300   00:05
4.8405632972717285 33625  99.8  15300   00:05
4.86992621421814 33625  99.8  15300   00:05
4.8936052322387695 33625  99.8  15304   00:05
4.917050123214722 33625  99.8  15308   00:05
4.939986228942871 33625  99.6  15312   00:05
4.9628801345825195 33625  99.6  15316   00:05
4.991669178009033 33625  99.6  15320   00:05
5.0164101123809814 33625  99.6  15360   00:05
5.0397491455078125 33625  99.6  15360   00:05
5.063510179519653 33625  99.6  15360   00:05
5.086428165435791 33625  99.6  15360   00:05
5.113631010055542 33625  99.6  15380   00:06
5.139078378677368 33625  99.6  15380   00:06
5.162325143814087 33625  99.6  15392   00:06
5.185693979263306 33625  99.3  15404   00:06
